"","DateTime","Date","Time","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"13256",2007-01-10 05:55:00,"2007-01-10","04:55:00",0,0,0
"13257",2007-01-10 05:56:00,"2007-01-10","04:56:00",0,0,0
"13258",2007-01-10 05:57:00,"2007-01-10","04:57:00",0,0,0
"13259",2007-01-10 05:58:00,"2007-01-10","04:58:00",0,0,0
"13260",2007-01-10 05:59:00,"2007-01-10","04:59:00",0,0,0
"13261",2007-01-10 06:00:00,"2007-01-10","05:00:00",0,1,0
"13262",2007-01-10 06:01:00,"2007-01-10","05:01:00",0,0,0
"13263",2007-01-10 06:02:00,"2007-01-10","05:02:00",0,0,0
"13264",2007-01-10 06:03:00,"2007-01-10","05:03:00",0,0,0
"13265",2007-01-10 06:04:00,"2007-01-10","05:04:00",0,0,0
"13266",2007-01-10 06:05:00,"2007-01-10","05:05:00",0,0,0
"13267",2007-01-10 06:06:00,"2007-01-10","05:06:00",0,1,0
"13268",2007-01-10 06:07:00,"2007-01-10","05:07:00",0,0,0
"13269",2007-01-10 06:08:00,"2007-01-10","05:08:00",0,0,0
"13270",2007-01-10 06:09:00,"2007-01-10","05:09:00",0,0,0
"13271",2007-01-10 06:10:00,"2007-01-10","05:10:00",0,0,0
"13272",2007-01-10 06:11:00,"2007-01-10","05:11:00",0,0,0
"13273",2007-01-10 06:12:00,"2007-01-10","05:12:00",0,1,0
"13274",2007-01-10 06:13:00,"2007-01-10","05:13:00",0,0,0
"13275",2007-01-10 06:14:00,"2007-01-10","05:14:00",0,0,0
"13276",2007-01-10 06:15:00,"2007-01-10","05:15:00",0,0,0
"13277",2007-01-10 06:16:00,"2007-01-10","05:16:00",0,0,0
"13278",2007-01-10 06:17:00,"2007-01-10","05:17:00",0,1,0
"13279",2007-01-10 06:18:00,"2007-01-10","05:18:00",0,0,0
"13280",2007-01-10 06:19:00,"2007-01-10","05:19:00",0,0,0
"13281",2007-01-10 06:20:00,"2007-01-10","05:20:00",0,0,0
"13282",2007-01-10 06:21:00,"2007-01-10","05:21:00",0,0,0
"13283",2007-01-10 06:22:00,"2007-01-10","05:22:00",0,0,0
"13284",2007-01-10 06:23:00,"2007-01-10","05:23:00",0,1,0
"13285",2007-01-10 06:24:00,"2007-01-10","05:24:00",0,0,0
"13286",2007-01-10 06:25:00,"2007-01-10","05:25:00",0,0,0
"13287",2007-01-10 06:26:00,"2007-01-10","05:26:00",0,0,0
"13288",2007-01-10 06:27:00,"2007-01-10","05:27:00",0,0,0
"13289",2007-01-10 06:28:00,"2007-01-10","05:28:00",0,0,0
"13290",2007-01-10 06:29:00,"2007-01-10","05:29:00",0,1,0
"13291",2007-01-10 06:30:00,"2007-01-10","05:30:00",0,0,0
"13292",2007-01-10 06:31:00,"2007-01-10","05:31:00",0,0,0
"13293",2007-01-10 06:32:00,"2007-01-10","05:32:00",0,0,0
"13294",2007-01-10 06:33:00,"2007-01-10","05:33:00",0,0,0
"13295",2007-01-10 06:34:00,"2007-01-10","05:34:00",0,0,0
"13296",2007-01-10 06:35:00,"2007-01-10","05:35:00",0,1,0
"13297",2007-01-10 06:36:00,"2007-01-10","05:36:00",0,0,0
"13298",2007-01-10 06:37:00,"2007-01-10","05:37:00",0,0,0
"13299",2007-01-10 06:38:00,"2007-01-10","05:38:00",0,0,0
"13300",2007-01-10 06:39:00,"2007-01-10","05:39:00",0,0,0
"13301",2007-01-10 06:40:00,"2007-01-10","05:40:00",0,0,0
"13302",2007-01-10 06:41:00,"2007-01-10","05:41:00",0,1,0
"13303",2007-01-10 06:42:00,"2007-01-10","05:42:00",0,0,0
"13304",2007-01-10 06:43:00,"2007-01-10","05:43:00",0,0,0
"13305",2007-01-10 06:44:00,"2007-01-10","05:44:00",0,0,0
"13306",2007-01-10 06:45:00,"2007-01-10","05:45:00",0,0,0
"13307",2007-01-10 06:46:00,"2007-01-10","05:46:00",0,0,0
"13308",2007-01-10 06:47:00,"2007-01-10","05:47:00",0,1,0
"13309",2007-01-10 06:48:00,"2007-01-10","05:48:00",0,0,0
"13310",2007-01-10 06:49:00,"2007-01-10","05:49:00",0,0,0
"13311",2007-01-10 06:50:00,"2007-01-10","05:50:00",0,0,0
"13312",2007-01-10 06:51:00,"2007-01-10","05:51:00",0,0,0
"13313",2007-01-10 06:52:00,"2007-01-10","05:52:00",0,1,0
"13314",2007-01-10 06:53:00,"2007-01-10","05:53:00",0,0,0
"13315",2007-01-10 06:54:00,"2007-01-10","05:54:00",0,0,0
"13316",2007-01-10 06:55:00,"2007-01-10","05:55:00",0,0,0
"13317",2007-01-10 06:56:00,"2007-01-10","05:56:00",0,0,0
"13318",2007-01-10 06:57:00,"2007-01-10","05:57:00",0,0,0
"13319",2007-01-10 06:58:00,"2007-01-10","05:58:00",0,1,0
"13320",2007-01-10 06:59:00,"2007-01-10","05:59:00",0,0,0
"13321",2007-01-10 07:00:00,"2007-01-10","06:00:00",0,0,0
"13322",2007-01-10 07:01:00,"2007-01-10","06:01:00",0,0,0
"13323",2007-01-10 07:02:00,"2007-01-10","06:02:00",0,0,0
"13324",2007-01-10 07:03:00,"2007-01-10","06:03:00",0,0,0
"13325",2007-01-10 07:04:00,"2007-01-10","06:04:00",0,1,0
"13326",2007-01-10 07:05:00,"2007-01-10","06:05:00",0,0,0
"13327",2007-01-10 07:06:00,"2007-01-10","06:06:00",0,0,0
"13328",2007-01-10 07:07:00,"2007-01-10","06:07:00",0,0,0
"13329",2007-01-10 07:08:00,"2007-01-10","06:08:00",0,0,0
"13330",2007-01-10 07:09:00,"2007-01-10","06:09:00",0,0,0
"13331",2007-01-10 07:10:00,"2007-01-10","06:10:00",0,0,0
"13332",2007-01-10 07:11:00,"2007-01-10","06:11:00",0,0,0
"13333",2007-01-10 07:12:00,"2007-01-10","06:12:00",0,1,0
"13334",2007-01-10 07:13:00,"2007-01-10","06:13:00",0,0,0
"13335",2007-01-10 07:14:00,"2007-01-10","06:14:00",0,0,0
"13336",2007-01-10 07:15:00,"2007-01-10","06:15:00",0,0,0
"13337",2007-01-10 07:16:00,"2007-01-10","06:16:00",0,0,0
"13338",2007-01-10 07:17:00,"2007-01-10","06:17:00",0,1,0
"13339",2007-01-10 07:18:00,"2007-01-10","06:18:00",0,0,0
"13340",2007-01-10 07:19:00,"2007-01-10","06:19:00",0,0,0
"13341",2007-01-10 07:20:00,"2007-01-10","06:20:00",0,0,0
"13342",2007-01-10 07:21:00,"2007-01-10","06:21:00",0,0,0
"13343",2007-01-10 07:22:00,"2007-01-10","06:22:00",0,0,0
"13344",2007-01-10 07:23:00,"2007-01-10","06:23:00",0,1,0
"13345",2007-01-10 07:24:00,"2007-01-10","06:24:00",0,0,0
"13346",2007-01-10 07:25:00,"2007-01-10","06:25:00",0,0,0
"13347",2007-01-10 07:26:00,"2007-01-10","06:26:00",0,0,0
"13348",2007-01-10 07:27:00,"2007-01-10","06:27:00",0,0,0
"13349",2007-01-10 07:28:00,"2007-01-10","06:28:00",0,0,0
"13350",2007-01-10 07:29:00,"2007-01-10","06:29:00",0,1,0
"13351",2007-01-10 07:30:00,"2007-01-10","06:30:00",0,0,0
"13352",2007-01-10 07:31:00,"2007-01-10","06:31:00",0,0,0
"13353",2007-01-10 07:32:00,"2007-01-10","06:32:00",0,0,0
"13354",2007-01-10 07:33:00,"2007-01-10","06:33:00",0,0,0
"13355",2007-01-10 07:34:00,"2007-01-10","06:34:00",0,0,0
"13356",2007-01-10 07:35:00,"2007-01-10","06:35:00",0,1,0
"13357",2007-01-10 07:36:00,"2007-01-10","06:36:00",0,0,0
"13358",2007-01-10 07:37:00,"2007-01-10","06:37:00",0,0,0
"13359",2007-01-10 07:38:00,"2007-01-10","06:38:00",0,0,0
"13360",2007-01-10 07:39:00,"2007-01-10","06:39:00",0,0,0
"13361",2007-01-10 07:40:00,"2007-01-10","06:40:00",0,1,0
"13362",2007-01-10 07:41:00,"2007-01-10","06:41:00",0,2,0
"13363",2007-01-10 07:42:00,"2007-01-10","06:42:00",0,1,0
"13364",2007-01-10 07:43:00,"2007-01-10","06:43:00",0,2,0
"13365",2007-01-10 07:44:00,"2007-01-10","06:44:00",0,1,0
"13366",2007-01-10 07:45:00,"2007-01-10","06:45:00",0,2,0
"13367",2007-01-10 07:46:00,"2007-01-10","06:46:00",0,1,0
"13368",2007-01-10 07:47:00,"2007-01-10","06:47:00",0,2,0
"13369",2007-01-10 07:48:00,"2007-01-10","06:48:00",0,2,0
"13370",2007-01-10 07:49:00,"2007-01-10","06:49:00",0,1,0
"13371",2007-01-10 07:50:00,"2007-01-10","06:50:00",0,2,0
"13372",2007-01-10 07:51:00,"2007-01-10","06:51:00",0,1,1
"13373",2007-01-10 07:52:00,"2007-01-10","06:52:00",0,2,19
"13374",2007-01-10 07:53:00,"2007-01-10","06:53:00",0,2,18
"13375",2007-01-10 07:54:00,"2007-01-10","06:54:00",0,1,18
"13376",2007-01-10 07:55:00,"2007-01-10","06:55:00",0,2,17
"13377",2007-01-10 07:56:00,"2007-01-10","06:56:00",0,1,18
"13378",2007-01-10 07:57:00,"2007-01-10","06:57:00",0,1,19
"13379",2007-01-10 07:58:00,"2007-01-10","06:58:00",0,1,17
"13380",2007-01-10 07:59:00,"2007-01-10","06:59:00",0,2,18
"13381",2007-01-10 08:00:00,"2007-01-10","07:00:00",0,1,19
"13382",2007-01-10 08:01:00,"2007-01-10","07:01:00",0,1,18
"13383",2007-01-10 08:02:00,"2007-01-10","07:02:00",0,2,17
"13384",2007-01-10 08:03:00,"2007-01-10","07:03:00",0,1,18
"13385",2007-01-10 08:04:00,"2007-01-10","07:04:00",0,1,18
"13386",2007-01-10 08:05:00,"2007-01-10","07:05:00",0,1,18
"13387",2007-01-10 08:06:00,"2007-01-10","07:06:00",0,1,17
"13388",2007-01-10 08:07:00,"2007-01-10","07:07:00",0,2,18
"13389",2007-01-10 08:08:00,"2007-01-10","07:08:00",0,1,18
"13390",2007-01-10 08:09:00,"2007-01-10","07:09:00",0,1,17
"13391",2007-01-10 08:10:00,"2007-01-10","07:10:00",0,0,18
"13392",2007-01-10 08:11:00,"2007-01-10","07:11:00",0,0,18
"13393",2007-01-10 08:12:00,"2007-01-10","07:12:00",0,0,17
"13394",2007-01-10 08:13:00,"2007-01-10","07:13:00",0,0,18
"13395",2007-01-10 08:14:00,"2007-01-10","07:14:00",0,0,18
"13396",2007-01-10 08:15:00,"2007-01-10","07:15:00",0,0,17
"13397",2007-01-10 08:16:00,"2007-01-10","07:16:00",0,0,18
"13398",2007-01-10 08:17:00,"2007-01-10","07:17:00",0,0,17
"13399",2007-01-10 08:18:00,"2007-01-10","07:18:00",0,0,18
"13400",2007-01-10 08:19:00,"2007-01-10","07:19:00",0,0,17
"13401",2007-01-10 08:20:00,"2007-01-10","07:20:00",0,0,17
"13402",2007-01-10 08:21:00,"2007-01-10","07:21:00",0,0,18
"13403",2007-01-10 08:22:00,"2007-01-10","07:22:00",0,0,17
"13404",2007-01-10 08:23:00,"2007-01-10","07:23:00",0,0,17
"13405",2007-01-10 08:24:00,"2007-01-10","07:24:00",0,0,18
"13406",2007-01-10 08:25:00,"2007-01-10","07:25:00",0,0,17
"13407",2007-01-10 08:26:00,"2007-01-10","07:26:00",0,0,18
"13408",2007-01-10 08:27:00,"2007-01-10","07:27:00",0,0,18
"13409",2007-01-10 08:28:00,"2007-01-10","07:28:00",0,0,18
"13410",2007-01-10 08:29:00,"2007-01-10","07:29:00",0,0,17
"13411",2007-01-10 08:30:00,"2007-01-10","07:30:00",0,0,18
"13412",2007-01-10 08:31:00,"2007-01-10","07:31:00",0,0,17
"13413",2007-01-10 08:32:00,"2007-01-10","07:32:00",0,0,17
"13414",2007-01-10 08:33:00,"2007-01-10","07:33:00",0,0,18
"13415",2007-01-10 08:34:00,"2007-01-10","07:34:00",0,0,18
"13416",2007-01-10 08:35:00,"2007-01-10","07:35:00",0,0,17
"13417",2007-01-10 08:36:00,"2007-01-10","07:36:00",0,0,18
"13418",2007-01-10 08:37:00,"2007-01-10","07:37:00",0,0,18
"13419",2007-01-10 08:38:00,"2007-01-10","07:38:00",0,0,17
"13420",2007-01-10 08:39:00,"2007-01-10","07:39:00",0,0,18
"13421",2007-01-10 08:40:00,"2007-01-10","07:40:00",0,0,17
"13422",2007-01-10 08:41:00,"2007-01-10","07:41:00",0,0,18
"13423",2007-01-10 08:42:00,"2007-01-10","07:42:00",0,0,17
"13424",2007-01-10 08:43:00,"2007-01-10","07:43:00",0,0,18
"13425",2007-01-10 08:44:00,"2007-01-10","07:44:00",0,0,17
"13426",2007-01-10 08:45:00,"2007-01-10","07:45:00",0,0,18
"13427",2007-01-10 08:46:00,"2007-01-10","07:46:00",0,0,17
"13428",2007-01-10 08:47:00,"2007-01-10","07:47:00",0,0,18
"13429",2007-01-10 08:48:00,"2007-01-10","07:48:00",0,0,18
"13430",2007-01-10 08:49:00,"2007-01-10","07:49:00",0,0,17
"13431",2007-01-10 08:50:00,"2007-01-10","07:50:00",0,0,18
"13432",2007-01-10 08:51:00,"2007-01-10","07:51:00",0,0,17
"13433",2007-01-10 08:52:00,"2007-01-10","07:52:00",0,0,18
"13434",2007-01-10 08:53:00,"2007-01-10","07:53:00",0,0,18
"13435",2007-01-10 08:54:00,"2007-01-10","07:54:00",0,0,17
"13436",2007-01-10 08:55:00,"2007-01-10","07:55:00",0,0,18
"13437",2007-01-10 08:56:00,"2007-01-10","07:56:00",0,0,17
"13438",2007-01-10 08:57:00,"2007-01-10","07:57:00",0,0,18
"13439",2007-01-10 08:58:00,"2007-01-10","07:58:00",0,0,17
"13440",2007-01-10 08:59:00,"2007-01-10","07:59:00",0,0,17
"13441",2007-01-10 09:00:00,"2007-01-10","08:00:00",0,0,18
"13442",2007-01-10 09:01:00,"2007-01-10","08:01:00",0,0,17
"13443",2007-01-10 09:02:00,"2007-01-10","08:02:00",0,0,17
"13444",2007-01-10 09:03:00,"2007-01-10","08:03:00",0,0,18
"13445",2007-01-10 09:04:00,"2007-01-10","08:04:00",0,0,17
"13446",2007-01-10 09:05:00,"2007-01-10","08:05:00",0,0,17
"13447",2007-01-10 09:06:00,"2007-01-10","08:06:00",0,0,17
"13448",2007-01-10 09:07:00,"2007-01-10","08:07:00",0,0,18
"13449",2007-01-10 09:08:00,"2007-01-10","08:08:00",0,0,17
"13450",2007-01-10 09:09:00,"2007-01-10","08:09:00",0,0,17
"13451",2007-01-10 09:10:00,"2007-01-10","08:10:00",0,0,17
"13452",2007-01-10 09:11:00,"2007-01-10","08:11:00",0,0,18
"13453",2007-01-10 09:12:00,"2007-01-10","08:12:00",0,0,17
"13454",2007-01-10 09:13:00,"2007-01-10","08:13:00",0,0,17
"13455",2007-01-10 09:14:00,"2007-01-10","08:14:00",0,0,17
"13456",2007-01-10 09:15:00,"2007-01-10","08:15:00",0,0,18
"13457",2007-01-10 09:16:00,"2007-01-10","08:16:00",0,0,17
"13458",2007-01-10 09:17:00,"2007-01-10","08:17:00",0,0,18
"13459",2007-01-10 09:18:00,"2007-01-10","08:18:00",0,0,17
"13460",2007-01-10 09:19:00,"2007-01-10","08:19:00",0,0,18
"13461",2007-01-10 09:20:00,"2007-01-10","08:20:00",0,0,17
"13462",2007-01-10 09:21:00,"2007-01-10","08:21:00",0,0,18
"13463",2007-01-10 09:22:00,"2007-01-10","08:22:00",0,0,18
"13464",2007-01-10 09:23:00,"2007-01-10","08:23:00",0,0,18
"13465",2007-01-10 09:24:00,"2007-01-10","08:24:00",0,0,17
"13466",2007-01-10 09:25:00,"2007-01-10","08:25:00",0,0,18
"13467",2007-01-10 09:26:00,"2007-01-10","08:26:00",0,0,18
"13468",2007-01-10 09:27:00,"2007-01-10","08:27:00",0,0,17
"13469",2007-01-10 09:28:00,"2007-01-10","08:28:00",0,0,18
"13470",2007-01-10 09:29:00,"2007-01-10","08:29:00",0,0,17
"13471",2007-01-10 09:30:00,"2007-01-10","08:30:00",0,0,18
"13472",2007-01-10 09:31:00,"2007-01-10","08:31:00",0,0,18
"13473",2007-01-10 09:32:00,"2007-01-10","08:32:00",0,0,17
"13474",2007-01-10 09:33:00,"2007-01-10","08:33:00",0,0,18
"13475",2007-01-10 09:34:00,"2007-01-10","08:34:00",0,0,17
"13476",2007-01-10 09:35:00,"2007-01-10","08:35:00",0,0,18
"13477",2007-01-10 09:36:00,"2007-01-10","08:36:00",0,0,17
"13478",2007-01-10 09:37:00,"2007-01-10","08:37:00",0,0,18
"13479",2007-01-10 09:38:00,"2007-01-10","08:38:00",0,0,18
"13480",2007-01-10 09:39:00,"2007-01-10","08:39:00",0,0,17
"13481",2007-01-10 09:40:00,"2007-01-10","08:40:00",0,0,18
"13482",2007-01-10 09:41:00,"2007-01-10","08:41:00",0,0,17
"13483",2007-01-10 09:42:00,"2007-01-10","08:42:00",0,0,18
"13484",2007-01-10 09:43:00,"2007-01-10","08:43:00",0,0,17
"13485",2007-01-10 09:44:00,"2007-01-10","08:44:00",0,0,18
"13486",2007-01-10 09:45:00,"2007-01-10","08:45:00",0,0,17
"13487",2007-01-10 09:46:00,"2007-01-10","08:46:00",0,0,18
"13488",2007-01-10 09:47:00,"2007-01-10","08:47:00",0,0,17
"13489",2007-01-10 09:48:00,"2007-01-10","08:48:00",0,0,17
"13490",2007-01-10 09:49:00,"2007-01-10","08:49:00",0,0,18
"13491",2007-01-10 09:50:00,"2007-01-10","08:50:00",0,0,17
"13492",2007-01-10 09:51:00,"2007-01-10","08:51:00",0,0,17
"13493",2007-01-10 09:52:00,"2007-01-10","08:52:00",0,0,18
"13494",2007-01-10 09:53:00,"2007-01-10","08:53:00",0,0,17
"13495",2007-01-10 09:54:00,"2007-01-10","08:54:00",0,0,17
"13496",2007-01-10 09:55:00,"2007-01-10","08:55:00",0,0,18
"13497",2007-01-10 09:56:00,"2007-01-10","08:56:00",0,0,17
"13498",2007-01-10 09:57:00,"2007-01-10","08:57:00",0,0,17
"13499",2007-01-10 09:58:00,"2007-01-10","08:58:00",0,0,17
"13500",2007-01-10 09:59:00,"2007-01-10","08:59:00",0,1,17
"13501",2007-01-10 10:00:00,"2007-01-10","09:00:00",0,2,17
"13502",2007-01-10 10:01:00,"2007-01-10","09:01:00",0,1,18
"13503",2007-01-10 10:02:00,"2007-01-10","09:02:00",0,2,17
"13504",2007-01-10 10:03:00,"2007-01-10","09:03:00",0,1,17
"13505",2007-01-10 10:04:00,"2007-01-10","09:04:00",0,1,17
"13506",2007-01-10 10:05:00,"2007-01-10","09:05:00",0,2,18
"13507",2007-01-10 10:06:00,"2007-01-10","09:06:00",0,1,17
"13508",2007-01-10 10:07:00,"2007-01-10","09:07:00",0,2,17
"13509",2007-01-10 10:08:00,"2007-01-10","09:08:00",0,1,18
"13510",2007-01-10 10:09:00,"2007-01-10","09:09:00",0,2,18
"13511",2007-01-10 10:10:00,"2007-01-10","09:10:00",0,2,17
"13512",2007-01-10 10:11:00,"2007-01-10","09:11:00",0,21,18
"13513",2007-01-10 10:12:00,"2007-01-10","09:12:00",0,39,17
"13514",2007-01-10 10:13:00,"2007-01-10","09:13:00",0,39,18
"13515",2007-01-10 10:14:00,"2007-01-10","09:14:00",0,40,17
"13516",2007-01-10 10:15:00,"2007-01-10","09:15:00",0,39,17
"13517",2007-01-10 10:16:00,"2007-01-10","09:16:00",0,40,18
"13518",2007-01-10 10:17:00,"2007-01-10","09:17:00",0,40,17
"13519",2007-01-10 10:18:00,"2007-01-10","09:18:00",0,40,18
"13520",2007-01-10 10:19:00,"2007-01-10","09:19:00",0,39,17
"13521",2007-01-10 10:20:00,"2007-01-10","09:20:00",0,40,18
"13522",2007-01-10 10:21:00,"2007-01-10","09:21:00",0,39,17
"13523",2007-01-10 10:22:00,"2007-01-10","09:22:00",0,39,17
"13524",2007-01-10 10:23:00,"2007-01-10","09:23:00",0,39,18
"13525",2007-01-10 10:24:00,"2007-01-10","09:24:00",0,19,17
"13526",2007-01-10 10:25:00,"2007-01-10","09:25:00",0,2,18
"13527",2007-01-10 10:26:00,"2007-01-10","09:26:00",0,3,17
"13528",2007-01-10 10:27:00,"2007-01-10","09:27:00",0,2,18
"13529",2007-01-10 10:28:00,"2007-01-10","09:28:00",0,1,18
"13530",2007-01-10 10:29:00,"2007-01-10","09:29:00",0,1,17
"13531",2007-01-10 10:30:00,"2007-01-10","09:30:00",0,2,18
"13532",2007-01-10 10:31:00,"2007-01-10","09:31:00",0,1,17
"13533",2007-01-10 10:32:00,"2007-01-10","09:32:00",0,0,18
"13534",2007-01-10 10:33:00,"2007-01-10","09:33:00",0,1,17
"13535",2007-01-10 10:34:00,"2007-01-10","09:34:00",0,1,18
"13536",2007-01-10 10:35:00,"2007-01-10","09:35:00",0,1,17
"13537",2007-01-10 10:36:00,"2007-01-10","09:36:00",0,1,18
"13538",2007-01-10 10:37:00,"2007-01-10","09:37:00",0,1,18
"13539",2007-01-10 10:38:00,"2007-01-10","09:38:00",0,1,17
"13540",2007-01-10 10:39:00,"2007-01-10","09:39:00",0,1,17
"13541",2007-01-10 10:40:00,"2007-01-10","09:40:00",0,1,18
"13542",2007-01-10 10:41:00,"2007-01-10","09:41:00",0,1,17
"13543",2007-01-10 10:42:00,"2007-01-10","09:42:00",0,1,18
"13544",2007-01-10 10:43:00,"2007-01-10","09:43:00",0,1,17
"13545",2007-01-10 10:44:00,"2007-01-10","09:44:00",0,1,17
"13546",2007-01-10 10:45:00,"2007-01-10","09:45:00",0,1,18
"13547",2007-01-10 10:46:00,"2007-01-10","09:46:00",0,1,17
"13548",2007-01-10 10:47:00,"2007-01-10","09:47:00",0,1,17
"13549",2007-01-10 10:48:00,"2007-01-10","09:48:00",0,1,18
"13550",2007-01-10 10:49:00,"2007-01-10","09:49:00",0,1,17
"13551",2007-01-10 10:50:00,"2007-01-10","09:50:00",0,1,18
"13552",2007-01-10 10:51:00,"2007-01-10","09:51:00",0,1,17
"13553",2007-01-10 10:52:00,"2007-01-10","09:52:00",0,0,18
"13554",2007-01-10 10:53:00,"2007-01-10","09:53:00",0,1,17
"13555",2007-01-10 10:54:00,"2007-01-10","09:54:00",0,1,18
"13556",2007-01-10 10:55:00,"2007-01-10","09:55:00",0,1,17
"13557",2007-01-10 10:56:00,"2007-01-10","09:56:00",0,3,18
"13558",2007-01-10 10:57:00,"2007-01-10","09:57:00",0,3,17
"13559",2007-01-10 10:58:00,"2007-01-10","09:58:00",0,3,18
"13560",2007-01-10 10:59:00,"2007-01-10","09:59:00",0,0,17
"13561",2007-01-10 11:00:00,"2007-01-10","10:00:00",0,1,18
"13562",2007-01-10 11:01:00,"2007-01-10","10:01:00",0,1,17
"13563",2007-01-10 11:02:00,"2007-01-10","10:02:00",0,1,18
"13564",2007-01-10 11:03:00,"2007-01-10","10:03:00",0,1,17
"13565",2007-01-10 11:04:00,"2007-01-10","10:04:00",0,2,18
"13566",2007-01-10 11:05:00,"2007-01-10","10:05:00",0,1,18
"13567",2007-01-10 11:06:00,"2007-01-10","10:06:00",0,1,18
"13568",2007-01-10 11:07:00,"2007-01-10","10:07:00",0,1,17
"13569",2007-01-10 11:08:00,"2007-01-10","10:08:00",0,2,18
"13570",2007-01-10 11:09:00,"2007-01-10","10:09:00",0,1,18
"13571",2007-01-10 11:10:00,"2007-01-10","10:10:00",0,1,17
"13572",2007-01-10 11:11:00,"2007-01-10","10:11:00",0,2,18
"13573",2007-01-10 11:12:00,"2007-01-10","10:12:00",0,1,18
"13574",2007-01-10 11:13:00,"2007-01-10","10:13:00",0,1,17
"13575",2007-01-10 11:14:00,"2007-01-10","10:14:00",0,1,18
"13576",2007-01-10 11:15:00,"2007-01-10","10:15:00",0,5,17
"13577",2007-01-10 11:16:00,"2007-01-10","10:16:00",0,2,18
"13578",2007-01-10 11:17:00,"2007-01-10","10:17:00",0,0,18
"13579",2007-01-10 11:18:00,"2007-01-10","10:18:00",0,1,17
"13580",2007-01-10 11:19:00,"2007-01-10","10:19:00",0,1,17
"13581",2007-01-10 11:20:00,"2007-01-10","10:20:00",0,2,18
"13582",2007-01-10 11:21:00,"2007-01-10","10:21:00",0,1,17
"13583",2007-01-10 11:22:00,"2007-01-10","10:22:00",0,1,18
"13584",2007-01-10 11:23:00,"2007-01-10","10:23:00",0,2,17
"13585",2007-01-10 11:24:00,"2007-01-10","10:24:00",0,1,18
"13586",2007-01-10 11:25:00,"2007-01-10","10:25:00",0,1,17
"13587",2007-01-10 11:26:00,"2007-01-10","10:26:00",0,2,18
"13588",2007-01-10 11:27:00,"2007-01-10","10:27:00",0,1,17
"13589",2007-01-10 11:28:00,"2007-01-10","10:28:00",0,1,18
"13590",2007-01-10 11:29:00,"2007-01-10","10:29:00",0,1,17
"13591",2007-01-10 11:30:00,"2007-01-10","10:30:00",0,1,18
"13592",2007-01-10 11:31:00,"2007-01-10","10:31:00",0,1,18
"13593",2007-01-10 11:32:00,"2007-01-10","10:32:00",0,1,17
"13594",2007-01-10 11:33:00,"2007-01-10","10:33:00",0,1,18
"13595",2007-01-10 11:34:00,"2007-01-10","10:34:00",0,5,17
"13596",2007-01-10 11:35:00,"2007-01-10","10:35:00",0,5,18
"13597",2007-01-10 11:36:00,"2007-01-10","10:36:00",0,5,17
"13598",2007-01-10 11:37:00,"2007-01-10","10:37:00",0,5,18
"13599",2007-01-10 11:38:00,"2007-01-10","10:38:00",0,2,17
"13600",2007-01-10 11:39:00,"2007-01-10","10:39:00",0,0,18
"13601",2007-01-10 11:40:00,"2007-01-10","10:40:00",0,0,17
"13602",2007-01-10 11:41:00,"2007-01-10","10:41:00",0,0,18
"13603",2007-01-10 11:42:00,"2007-01-10","10:42:00",0,0,17
"13604",2007-01-10 11:43:00,"2007-01-10","10:43:00",0,0,18
"13605",2007-01-10 11:44:00,"2007-01-10","10:44:00",0,0,17
"13606",2007-01-10 11:45:00,"2007-01-10","10:45:00",0,0,18
"13607",2007-01-10 11:46:00,"2007-01-10","10:46:00",0,0,18
"13608",2007-01-10 11:47:00,"2007-01-10","10:47:00",0,0,17
"13609",2007-01-10 11:48:00,"2007-01-10","10:48:00",0,0,17
"13610",2007-01-10 11:49:00,"2007-01-10","10:49:00",0,0,18
"13611",2007-01-10 11:50:00,"2007-01-10","10:50:00",0,0,17
"13612",2007-01-10 11:51:00,"2007-01-10","10:51:00",0,0,18
"13613",2007-01-10 11:52:00,"2007-01-10","10:52:00",0,0,17
"13614",2007-01-10 11:53:00,"2007-01-10","10:53:00",0,0,18
"13615",2007-01-10 11:54:00,"2007-01-10","10:54:00",0,0,17
"13616",2007-01-10 11:55:00,"2007-01-10","10:55:00",0,0,17
"13617",2007-01-10 11:56:00,"2007-01-10","10:56:00",0,0,18
"13618",2007-01-10 11:57:00,"2007-01-10","10:57:00",0,0,17
"13619",2007-01-10 11:58:00,"2007-01-10","10:58:00",0,0,18
"13620",2007-01-10 11:59:00,"2007-01-10","10:59:00",0,0,17
"13621",2007-01-10 12:00:00,"2007-01-10","11:00:00",0,0,18
"13622",2007-01-10 12:01:00,"2007-01-10","11:01:00",0,0,18
"13623",2007-01-10 12:02:00,"2007-01-10","11:02:00",0,0,17
"13624",2007-01-10 12:03:00,"2007-01-10","11:03:00",0,0,18
"13625",2007-01-10 12:04:00,"2007-01-10","11:04:00",0,0,17
"13626",2007-01-10 12:05:00,"2007-01-10","11:05:00",0,0,18
"13627",2007-01-10 12:06:00,"2007-01-10","11:06:00",0,0,17
"13628",2007-01-10 12:07:00,"2007-01-10","11:07:00",0,0,18
"13629",2007-01-10 12:08:00,"2007-01-10","11:08:00",0,0,17
"13630",2007-01-10 12:09:00,"2007-01-10","11:09:00",0,0,18
"13631",2007-01-10 12:10:00,"2007-01-10","11:10:00",0,0,17
"13632",2007-01-10 12:11:00,"2007-01-10","11:11:00",0,0,18
